pedido_id,cliente_id,sku_id,fecha,semana,anio,cajas_pedidas,monto_total
PED003224,CLI027,SKU005,2026-01-10,2,2026,2,35.0
PED003225,CLI027,SKU009,2026-01-10,2,2026,2,24.0
PED003226,CLI027,SKU007,2026-01-10,2,2026,2,34.0
PED003227,CLI027,SKU010,2026-01-10,2,2026,1,28.0
PED003228,CLI027,SKU002,2026-01-10,2,2026,1,22.0
PED003229,CLI027,SKU001,2026-01-17,3,2026,2,37.0
PED003230,CLI027,SKU005,2026-01-17,3,2026,3,52.5
PED003231,CLI027,SKU009,2026-01-17,3,2026,2,24.0
PED003232,CLI027,SKU007,2026-01-17,3,2026,2,34.0
PED003233,CLI027,SKU003,2026-01-17,3,2026,1,24.5
PED003234,CLI027,SKU008,2026-01-17,3,2026,1,17.0
PED003235,CLI027,SKU001,2026-01-24,4,2026,2,37.0
PED003236,CLI027,SKU005,2026-01-24,4,2026,2,35.0
PED003237,CLI027,SKU009,2026-01-24,4,2026,1,12.0
PED003238,CLI027,SKU007,2026-01-24,4,2026,3,51.0
PED003239,CLI027,SKU008,2026-01-24,4,2026,1,17.0
PED003240,CLI027,SKU006,2026-01-24,4,2026,1,21.0
PED003241,CLI027,SKU001,2026-01-31,5,2026,2,37.0
PED003242,CLI027,SKU005,2026-01-31,5,2026,3,52.5
PED003243,CLI027,SKU009,2026-01-31,5,2026,3,36.0
PED003244,CLI027,SKU007,2026-01-31,5,2026,2,34.0
PED003245,CLI027,SKU010,2026-01-31,5,2026,1,28.0
PED003246,CLI027,SKU003,2026-01-31,5,2026,1,24.5
PED003247,CLI027,SKU001,2026-02-07,6,2026,2,37.0
PED003248,CLI027,SKU005,2026-02-07,6,2026,3,52.5
PED003249,CLI027,SKU009,2026-02-07,6,2026,3,36.0
PED003250,CLI027,SKU007,2026-02-07,6,2026,3,51.0
PED003251,CLI027,SKU010,2026-02-07,6,2026,1,28.0
PED003252,CLI027,SKU002,2026-02-07,6,2026,1,22.0
PED003253,CLI027,SKU001,2026-02-14,7,2026,3,55.5
PED003254,CLI027,SKU005,2026-02-14,7,2026,2,35.0
PED003255,CLI027,SKU009,2026-02-14,7,2026,2,24.0
PED003256,CLI027,SKU007,2026-02-14,7,2026,3,51.0
PED003257,CLI027,SKU006,2026-02-14,7,2026,1,21.0
PED003258,CLI027,SKU004,2026-02-14,7,2026,1,20.0
PED003259,CLI027,SKU001,2026-02-21,8,2026,2,37.0
PED003260,CLI027,SKU005,2026-02-21,8,2026,2,35.0
PED003261,CLI027,SKU009,2026-02-21,8,2026,3,36.0
PED003262,CLI027,SKU007,2026-02-21,8,2026,3,51.0
PED003263,CLI027,SKU006,2026-02-21,8,2026,1,21.0
PED003264,CLI027,SKU003,2026-02-21,8,2026,1,24.5
PED003265,CLI027,SKU001,2026-02-28,9,2026,3,55.5
PED003266,CLI027,SKU005,2026-02-28,9,2026,2,35.0
PED003267,CLI027,SKU009,2026-02-28,9,2026,2,24.0
PED003268,CLI027,SKU007,2026-02-28,9,2026,3,51.0
PED003269,CLI027,SKU008,2026-02-28,9,2026,1,17.0
PED003270,CLI027,SKU006,2026-02-28,9,2026,1,21.0
PED003271,CLI027,SKU001,2026-03-14,11,2026,2,37.0
PED003272,CLI027,SKU005,2026-03-14,11,2026,2,35.0
PED003273,CLI027,SKU009,2026-03-14,11,2026,3,36.0
PED003274,CLI027,SKU007,2026-03-14,11,2026,2,34.0
PED003275,CLI027,SKU002,2026-03-14,11,2026,1,22.0
PED003276,CLI027,SKU003,2026-03-14,11,2026,1,24.5
PED003277,CLI028,SKU001,2025-09-20,38,2025,2,37.0
PED003278,CLI028,SKU005,2025-09-20,38,2025,2,35.0
PED003279,CLI028,SKU009,2025-09-20,38,2025,2,24.0
PED003280,CLI028,SKU007,2025-09-20,38,2025,1,17.0
PED003281,CLI028,SKU008,2025-09-20,38,2025,1,17.0
PED003282,CLI028,SKU004,2025-09-20,38,2025,1,20.0
PED003283,CLI028,SKU001,2025-10-04,40,2025,2,37.0
PED003284,CLI028,SKU005,2025-10-04,40,2025,2,35.0
PED003285,CLI028,SKU009,2025-10-04,40,2025,2,24.0
PED003286,CLI028,SKU007,2025-10-04,40,2025,1,17.0
PED003287,CLI028,SKU006,2025-10-04,40,2025,1,21.0
PED003288,CLI028,SKU004,2025-10-04,40,2025,1,20.0
PED003289,CLI028,SKU001,2025-10-18,42,2025,2,37.0
PED003290,CLI028,SKU005,2025-10-18,42,2025,1,17.5
PED003291,CLI028,SKU009,2025-10-18,42,2025,2,24.0
PED003292,CLI028,SKU007,2025-10-18,42,2025,2,34.0
PED003293,CLI028,SKU008,2025-10-18,42,2025,1,17.0
PED003294,CLI028,SKU004,2025-10-18,42,2025,1,20.0
PED003295,CLI028,SKU001,2025-10-25,43,2025,2,37.0
PED003296,CLI028,SKU005,2025-10-25,43,2025,2,35.0
PED003297,CLI028,SKU009,2025-10-25,43,2025,2,24.0
PED003298,CLI028,SKU007,2025-10-25,43,2025,2,34.0
PED003299,CLI028,SKU010,2025-10-25,43,2025,1,28.0
PED003300,CLI028,SKU004,2025-10-25,43,2025,1,20.0
PED003301,CLI028,SKU001,2025-11-01,44,2025,1,18.5
PED003302,CLI028,SKU005,2025-11-01,44,2025,2,35.0
PED003303,CLI028,SKU009,2025-11-01,44,2025,2,24.0
PED003304,CLI028,SKU007,2025-11-01,44,2025,2,34.0
PED003305,CLI028,SKU003,2025-11-01,44,2025,1,24.5
PED003306,CLI028,SKU010,2025-11-01,44,2025,1,28.0
PED003307,CLI028,SKU001,2025-11-08,45,2025,3,55.5
PED003308,CLI028,SKU005,2025-11-08,45,2025,2,35.0
PED003309,CLI028,SKU009,2025-11-08,45,2025,3,36.0
PED003310,CLI028,SKU007,2025-11-08,45,2025,2,34.0
PED003311,CLI028,SKU004,2025-11-08,45,2025,1,20.0
PED003312,CLI028,SKU003,2025-11-08,45,2025,1,24.5
PED003313,CLI028,SKU001,2025-12-06,49,2025,3,55.5
PED003314,CLI028,SKU005,2025-12-06,49,2025,2,35.0
PED003315,CLI028,SKU009,2025-12-06,49,2025,2,24.0
PED003316,CLI028,SKU007,2025-12-06,49,2025,2,34.0
PED003317,CLI028,SKU010,2025-12-06,49,2025,1,28.0
PED003318,CLI028,SKU006,2025-12-06,49,2025,1,21.0
PED003319,CLI028,SKU001,2025-12-13,50,2025,2,37.0
PED003320,CLI028,SKU005,2025-12-13,50,2025,2,35.0
PED003321,CLI028,SKU009,2025-12-13,50,2025,2,24.0
PED003322,CLI028,SKU007,2025-12-13,50,2025,2,34.0
PED003323,CLI028,SKU004,2025-12-13,50,2025,1,20.0
PED003324,CLI028,SKU008,2025-12-13,50,2025,1,17.0
PED003325,CLI028,SKU001,2026-01-03,1,2026,3,55.5
PED003326,CLI028,SKU005,2026-01-03,1,2026,2,35.0
PED003327,CLI028,SKU009,2026-01-03,1,2026,2,24.0
PED003328,CLI028,SKU007,2026-01-03,1,2026,1,17.0
PED003329,CLI028,SKU002,2026-01-03,1,2026,1,22.0
PED003330,CLI028,SKU008,2026-01-03,1,2026,1,17.0
PED003331,CLI028,SKU001,2026-01-10,2,2026,3,55.5
PED003332,CLI028,SKU005,2026-01-10,2,2026,2,35.0
PED003333,CLI028,SKU009,2026-01-10,2,2026,2,24.0
PED003334,CLI028,SKU007,2026-01-10,2,2026,2,34.0
PED003335,CLI028,SKU006,2026-01-10,2,2026,1,21.0
PED003336,CLI028,SKU010,2026-01-10,2,2026,1,28.0
PED003337,CLI028,SKU001,2026-02-07,6,2026,3,55.5
PED003338,CLI028,SKU005,2026-02-07,6,2026,2,35.0
PED003339,CLI028,SKU009,2026-02-07,6,2026,2,24.0
PED003340,CLI028,SKU007,2026-02-07,6,2026,2,34.0
PED003341,CLI028,SKU004,2026-02-07,6,2026,1,20.0
PED003342,CLI028,SKU002,2026-02-07,6,2026,1,22.0
PED003343,CLI028,SKU001,2026-02-14,7,2026,2,37.0
PED003344,CLI028,SKU005,2026-02-14,7,2026,2,35.0
PED003345,CLI028,SKU009,2026-02-14,7,2026,2,24.0
PED003346,CLI028,SKU007,2026-02-14,7,2026,2,34.0
PED003347,CLI028,SKU006,2026-02-14,7,2026,1,21.0
PED003348,CLI028,SKU004,2026-02-14,7,2026,1,20.0
PED003349,CLI028,SKU001,2026-02-21,8,2026,2,37.0
PED003350,CLI028,SKU005,2026-02-21,8,2026,2,35.0
PED003351,CLI028,SKU009,2026-02-21,8,2026,1,12.0
PED003352,CLI028,SKU007,2026-02-21,8,2026,2,34.0
PED003353,CLI028,SKU003,2026-02-21,8,2026,1,24.5
PED003354,CLI028,SKU010,2026-02-21,8,2026,1,28.0
PED003355,CLI028,SKU001,2026-03-07,10,2026,1,18.5
PED003356,CLI028,SKU005,2026-03-07,10,2026,2,35.0
PED003357,CLI028,SKU009,2026-03-07,10,2026,1,12.0
PED003358,CLI028,SKU007,2026-03-07,10,2026,3,51.0
PED003359,CLI028,SKU008,2026-03-07,10,2026,1,17.0
PED003360,CLI028,SKU004,2026-03-07,10,2026,1,20.0
PED003361,CLI028,SKU001,2026-03-14,11,2026,1,18.5
PED003362,CLI028,SKU005,2026-03-14,11,2026,2,35.0
PED003363,CLI028,SKU009,2026-03-14,11,2026,2,24.0
PED003364,CLI028,SKU007,2026-03-14,11,2026,3,51.0
PED003365,CLI028,SKU008,2026-03-14,11,2026,1,17.0
PED003366,CLI028,SKU010,2026-03-14,11,2026,1,28.0
PED003367,CLI029,SKU001,2025-09-20,38,2025,5,92.5
PED003368,CLI029,SKU004,2025-09-20,38,2025,4,80.0
PED003369,CLI029,SKU005,2025-09-20,38,2025,4,70.0
PED003370,CLI029,SKU009,2025-09-20,38,2025,3,36.0
PED003371,CLI029,SKU002,2025-09-20,38,2025,1,22.0
PED003372,CLI029,SKU008,2025-09-20,38,2025,1,17.0
PED003373,CLI029,SKU001,2025-09-27,39,2025,3,55.5
PED003374,CLI029,SKU004,2025-09-27,39,2025,5,100.0
PED003375,CLI029,SKU005,2025-09-27,39,2025,3,52.5
PED003376,CLI029,SKU009,2025-09-27,39,2025,4,48.0
PED003377,CLI029,SKU003,2025-09-27,39,2025,1,24.5
PED003378,CLI029,SKU002,2025-09-27,39,2025,1,22.0
PED003379,CLI029,SKU001,2025-10-04,40,2025,5,92.5
PED003380,CLI029,SKU004,2025-10-04,40,2025,3,60.0
PED003381,CLI029,SKU005,2025-10-04,40,2025,2,35.0
PED003382,CLI029,SKU009,2025-10-04,40,2025,3,36.0
PED003383,CLI029,SKU006,2025-10-04,40,2025,1,21.0
PED003384,CLI029,SKU007,2025-10-04,40,2025,1,17.0
PED003385,CLI029,SKU001,2025-10-11,41,2025,3,55.5
PED003386,CLI029,SKU004,2025-10-11,41,2025,4,80.0
PED003387,CLI029,SKU005,2025-10-11,41,2025,4,70.0
PED003388,CLI029,SKU009,2025-10-11,41,2025,3,36.0
PED003389,CLI029,SKU003,2025-10-11,41,2025,1,24.5
PED003390,CLI029,SKU002,2025-10-11,41,2025,1,22.0
PED003391,CLI029,SKU001,2025-11-01,44,2025,3,55.5
PED003392,CLI029,SKU004,2025-11-01,44,2025,4,80.0
PED003393,CLI029,SKU005,2025-11-01,44,2025,4,70.0
PED003394,CLI029,SKU009,2025-11-01,44,2025,4,48.0
PED003395,CLI029,SKU010,2025-11-01,44,2025,1,28.0
PED003396,CLI029,SKU007,2025-11-01,44,2025,1,17.0
PED003397,CLI029,SKU001,2025-11-08,45,2025,4,74.0
PED003398,CLI029,SKU004,2025-11-08,45,2025,4,80.0
PED003399,CLI029,SKU005,2025-11-08,45,2025,4,70.0
PED003400,CLI029,SKU009,2025-11-08,45,2025,5,60.0
PED003401,CLI029,SKU003,2025-11-08,45,2025,1,24.5
PED003402,CLI029,SKU006,2025-11-08,45,2025,1,21.0
PED003403,CLI029,SKU001,2025-11-15,46,2025,5,92.5
PED003404,CLI029,SKU004,2025-11-15,46,2025,4,80.0
PED003405,CLI029,SKU005,2025-11-15,46,2025,4,70.0
PED003406,CLI029,SKU009,2025-11-15,46,2025,4,48.0
PED003407,CLI029,SKU010,2025-11-15,46,2025,1,28.0
PED003408,CLI029,SKU002,2025-11-15,46,2025,1,22.0
PED003409,CLI029,SKU001,2025-11-29,48,2025,4,74.0
PED003410,CLI029,SKU004,2025-11-29,48,2025,5,100.0
PED003411,CLI029,SKU005,2025-11-29,48,2025,5,87.5
PED003412,CLI029,SKU009,2025-11-29,48,2025,3,36.0
PED003413,CLI029,SKU008,2025-11-29,48,2025,1,17.0
PED003414,CLI029,SKU003,2025-11-29,48,2025,1,24.5
PED003415,CLI029,SKU001,2025-12-06,49,2025,5,92.5
PED003416,CLI029,SKU004,2025-12-06,49,2025,5,100.0
PED003417,CLI029,SKU005,2025-12-06,49,2025,4,70.0
PED003418,CLI029,SKU009,2025-12-06,49,2025,5,60.0
PED003419,CLI029,SKU010,2025-12-06,49,2025,1,28.0
PED003420,CLI029,SKU002,2025-12-06,49,2025,1,22.0
PED003421,CLI029,SKU001,2025-12-20,51,2025,3,55.5
PED003422,CLI029,SKU004,2025-12-20,51,2025,4,80.0
PED003423,CLI029,SKU005,2025-12-20,51,2025,4,70.0
PED003424,CLI029,SKU009,2025-12-20,51,2025,5,60.0
PED003425,CLI029,SKU003,2025-12-20,51,2025,1,24.5
PED003426,CLI029,SKU002,2025-12-20,51,2025,1,22.0
PED003427,CLI029,SKU001,2026-01-03,1,2026,3,55.5
PED003428,CLI029,SKU004,2026-01-03,1,2026,4,80.0
PED003429,CLI029,SKU005,2026-01-03,1,2026,5,87.5
PED003430,CLI029,SKU009,2026-01-03,1,2026,5,60.0
PED003431,CLI029,SKU007,2026-01-03,1,2026,1,17.0
PED003432,CLI029,SKU003,2026-01-03,1,2026,1,24.5
PED003433,CLI029,SKU001,2026-02-07,6,2026,3,55.5
PED003434,CLI029,SKU004,2026-02-07,6,2026,5,100.0
PED003435,CLI029,SKU005,2026-02-07,6,2026,5,87.5
PED003436,CLI029,SKU009,2026-02-07,6,2026,3,36.0
PED003437,CLI029,SKU008,2026-02-07,6,2026,1,17.0
PED003438,CLI029,SKU010,2026-02-07,6,2026,1,28.0
PED003439,CLI029,SKU001,2026-02-14,7,2026,5,92.5
PED003440,CLI029,SKU004,2026-02-14,7,2026,5,100.0
PED003441,CLI029,SKU005,2026-02-14,7,2026,3,52.5
PED003442,CLI029,SKU009,2026-02-14,7,2026,3,36.0
PED003443,CLI029,SKU006,2026-02-14,7,2026,1,21.0
PED003444,CLI029,SKU010,2026-02-14,7,2026,1,28.0
PED003445,CLI029,SKU001,2026-02-21,8,2026,5,92.5
PED003446,CLI029,SKU004,2026-02-21,8,2026,5,100.0
PED003447,CLI029,SKU005,2026-02-21,8,2026,5,87.5
PED003448,CLI029,SKU009,2026-02-21,8,2026,6,72.0
PED003449,CLI029,SKU010,2026-02-21,8,2026,1,28.0
PED003450,CLI029,SKU008,2026-02-21,8,2026,1,17.0
PED003451,CLI029,SKU001,2026-02-28,9,2026,4,74.0
PED003452,CLI029,SKU004,2026-02-28,9,2026,3,60.0
PED003453,CLI029,SKU005,2026-02-28,9,2026,5,87.5
PED003454,CLI029,SKU009,2026-02-28,9,2026,4,48.0
PED003455,CLI029,SKU003,2026-02-28,9,2026,1,24.5
PED003456,CLI029,SKU008,2026-02-28,9,2026,1,17.0
PED003457,CLI029,SKU001,2026-03-07,10,2026,5,92.5
PED003458,CLI029,SKU004,2026-03-07,10,2026,4,80.0
PED003459,CLI029,SKU005,2026-03-07,10,2026,3,52.5
PED003460,CLI029,SKU009,2026-03-07,10,2026,3,36.0
PED003461,CLI029,SKU003,2026-03-07,10,2026,1,24.5
PED003462,CLI029,SKU002,2026-03-07,10,2026,1,22.0
PED003463,CLI029,SKU001,2026-03-14,11,2026,5,92.5
PED003464,CLI029,SKU004,2026-03-14,11,2026,6,120.0
PED003465,CLI029,SKU005,2026-03-14,11,2026,6,105.0
PED003466,CLI029,SKU009,2026-03-14,11,2026,5,60.0
PED003467,CLI029,SKU010,2026-03-14,11,2026,1,28.0
PED003468,CLI029,SKU007,2026-03-14,11,2026,1,17.0
PED003469,CLI030,SKU001,2025-09-20,38,2025,2,37.0
PED003470,CLI030,SKU005,2025-09-20,38,2025,2,35.0
PED003471,CLI030,SKU009,2025-09-20,38,2025,2,24.0
PED003472,CLI030,SKU007,2025-09-20,38,2025,2,34.0
PED003473,CLI030,SKU010,2025-09-20,38,2025,1,28.0
PED003474,CLI030,SKU003,2025-09-20,38,2025,1,24.5
PED003475,CLI030,SKU001,2025-09-27,39,2025,3,55.5
PED003476,CLI030,SKU005,2025-09-27,39,2025,2,35.0
PED003477,CLI030,SKU009,2025-09-27,39,2025,3,36.0
PED003478,CLI030,SKU007,2025-09-27,39,2025,2,34.0
PED003479,CLI030,SKU004,2025-09-27,39,2025,1,20.0
PED003480,CLI030,SKU010,2025-09-27,39,2025,1,28.0
PED003481,CLI030,SKU001,2025-10-04,40,2025,2,37.0
PED003482,CLI030,SKU005,2025-10-04,40,2025,1,17.5
PED003483,CLI030,SKU009,2025-10-04,40,2025,3,36.0
PED003484,CLI030,SKU007,2025-10-04,40,2025,3,51.0
PED003485,CLI030,SKU003,2025-10-04,40,2025,1,24.5
PED003486,CLI030,SKU010,2025-10-04,40,2025,1,28.0
PED003487,CLI030,SKU001,2025-10-11,41,2025,1,18.5
PED003488,CLI030,SKU005,2025-10-11,41,2025,2,35.0
PED003489,CLI030,SKU009,2025-10-11,41,2025,1,12.0
PED003490,CLI030,SKU007,2025-10-11,41,2025,2,34.0
PED003491,CLI030,SKU010,2025-10-11,41,2025,1,28.0
PED003492,CLI030,SKU006,2025-10-11,41,2025,1,21.0
PED003493,CLI030,SKU001,2025-10-25,43,2025,2,37.0
PED003494,CLI030,SKU005,2025-10-25,43,2025,1,17.5
PED003495,CLI030,SKU009,2025-10-25,43,2025,2,24.0
PED003496,CLI030,SKU007,2025-10-25,43,2025,2,34.0
PED003497,CLI030,SKU002,2025-10-25,43,2025,1,22.0
PED003498,CLI030,SKU006,2025-10-25,43,2025,1,21.0
PED003499,CLI030,SKU001,2025-11-01,44,2025,3,55.5
PED003500,CLI030,SKU005,2025-11-01,44,2025,2,35.0
PED003501,CLI030,SKU009,2025-11-01,44,2025,2,24.0
PED003502,CLI030,SKU007,2025-11-01,44,2025,3,51.0
PED003503,CLI030,SKU003,2025-11-01,44,2025,1,24.5
PED003504,CLI030,SKU010,2025-11-01,44,2025,1,28.0
PED003505,CLI030,SKU001,2025-11-08,45,2025,2,37.0
PED003506,CLI030,SKU005,2025-11-08,45,2025,2,35.0
PED003507,CLI030,SKU009,2025-11-08,45,2025,2,24.0
PED003508,CLI030,SKU007,2025-11-08,45,2025,2,34.0
PED003509,CLI030,SKU003,2025-11-08,45,2025,1,24.5
PED003510,CLI030,SKU002,2025-11-08,45,2025,1,22.0
PED003511,CLI030,SKU001,2025-11-15,46,2025,2,37.0
PED003512,CLI030,SKU005,2025-11-15,46,2025,3,52.5
PED003513,CLI030,SKU009,2025-11-15,46,2025,2,24.0
PED003514,CLI030,SKU007,2025-11-15,46,2025,2,34.0
PED003515,CLI030,SKU003,2025-11-15,46,2025,1,24.5
PED003516,CLI030,SKU006,2025-11-15,46,2025,1,21.0
PED003517,CLI030,SKU001,2025-12-06,49,2025,2,37.0
PED003518,CLI030,SKU005,2025-12-06,49,2025,2,35.0
PED003519,CLI030,SKU009,2025-12-06,49,2025,2,24.0
PED003520,CLI030,SKU007,2025-12-06,49,2025,2,34.0
PED003521,CLI030,SKU010,2025-12-06,49,2025,1,28.0
PED003522,CLI030,SKU008,2025-12-06,49,2025,1,17.0
PED003523,CLI030,SKU001,2025-12-13,50,2025,2,37.0
PED003524,CLI030,SKU005,2025-12-13,50,2025,2,35.0
PED003525,CLI030,SKU009,2025-12-13,50,2025,2,24.0
PED003526,CLI030,SKU007,2025-12-13,50,2025,3,51.0
PED003527,CLI030,SKU010,2025-12-13,50,2025,1,28.0
PED003528,CLI030,SKU004,2025-12-13,50,2025,1,20.0
PED003529,CLI030,SKU001,2025-12-20,51,2025,2,37.0
PED003530,CLI030,SKU005,2025-12-20,51,2025,2,35.0
PED003531,CLI030,SKU009,2025-12-20,51,2025,2,24.0
PED003532,CLI030,SKU007,2025-12-20,51,2025,3,51.0
PED003533,CLI030,SKU002,2025-12-20,51,2025,1,22.0
PED003534,CLI030,SKU010,2025-12-20,51,2025,1,28.0
PED003535,CLI030,SKU001,2025-12-27,52,2025,2,37.0
PED003536,CLI030,SKU005,2025-12-27,52,2025,3,52.5
PED003537,CLI030,SKU009,2025-12-27,52,2025,2,24.0
PED003538,CLI030,SKU007,2025-12-27,52,2025,3,51.0
PED003539,CLI030,SKU003,2025-12-27,52,2025,1,24.5
PED003540,CLI030,SKU006,2025-12-27,52,2025,1,21.0
PED003541,CLI030,SKU001,2026-01-03,1,2026,2,37.0
PED003542,CLI030,SKU005,2026-01-03,1,2026,2,35.0
PED003543,CLI030,SKU009,2026-01-03,1,2026,3,36.0
PED003544,CLI030,SKU007,2026-01-03,1,2026,3,51.0
PED003545,CLI030,SKU010,2026-01-03,1,2026,1,28.0
PED003546,CLI030,SKU004,2026-01-03,1,2026,1,20.0
PED003547,CLI030,SKU001,2026-01-10,2,2026,2,37.0
PED003548,CLI030,SKU005,2026-01-10,2,2026,2,35.0
PED003549,CLI030,SKU009,2026-01-10,2,2026,3,36.0
PED003550,CLI030,SKU007,2026-01-10,2,2026,2,34.0
PED003551,CLI030,SKU010,2026-01-10,2,2026,1,28.0
PED003552,CLI030,SKU004,2026-01-10,2,2026,1,20.0
PED003553,CLI030,SKU001,2026-01-17,3,2026,2,37.0
PED003554,CLI030,SKU005,2026-01-17,3,2026,3,52.5
PED003555,CLI030,SKU009,2026-01-17,3,2026,2,24.0
PED003556,CLI030,SKU007,2026-01-17,3,2026,2,34.0
PED003557,CLI030,SKU003,2026-01-17,3,2026,1,24.5
PED003558,CLI030,SKU010,2026-01-17,3,2026,1,28.0
PED003559,CLI030,SKU001,2026-01-31,5,2026,2,37.0
PED003560,CLI030,SKU005,2026-01-31,5,2026,2,35.0
PED003561,CLI030,SKU009,2026-01-31,5,2026,3,36.0
PED003562,CLI030,SKU007,2026-01-31,5,2026,2,34.0
PED003563,CLI030,SKU006,2026-01-31,5,2026,1,21.0
PED003564,CLI030,SKU008,2026-01-31,5,2026,1,17.0
PED003565,CLI030,SKU001,2026-02-07,6,2026,2,37.0
PED003566,CLI030,SKU005,2026-02-07,6,2026,3,52.5
PED003567,CLI030,SKU009,2026-02-07,6,2026,2,24.0
PED003568,CLI030,SKU007,2026-02-07,6,2026,3,51.0
PED003569,CLI030,SKU010,2026-02-07,6,2026,1,28.0
PED003570,CLI030,SKU008,2026-02-07,6,2026,1,17.0
PED003571,CLI031,SKU001,2025-09-20,38,2025,8,148.0
PED003572,CLI031,SKU002,2025-09-20,38,2025,6,132.0
PED003573,CLI031,SKU003,2025-09-20,38,2025,6,147.0
PED003574,CLI031,SKU010,2025-09-20,38,2025,6,168.0
PED003575,CLI031,SKU008,2025-09-20,38,2025,1,17.0
PED003576,CLI031,SKU004,2025-09-20,38,2025,2,40.0
PED003577,CLI031,SKU001,2025-09-27,39,2025,6,111.0
PED003578,CLI031,SKU002,2025-09-27,39,2025,10,220.0
PED003579,CLI031,SKU003,2025-09-27,39,2025,10,245.0
PED003580,CLI031,SKU010,2025-09-27,39,2025,8,224.0
PED003581,CLI031,SKU008,2025-09-27,39,2025,1,17.0
PED003582,CLI031,SKU006,2025-09-27,39,2025,2,42.0
PED003583,CLI031,SKU001,2025-10-04,40,2025,9,166.5
PED003584,CLI031,SKU002,2025-10-04,40,2025,7,154.0
PED003585,CLI031,SKU003,2025-10-04,40,2025,5,122.5
PED003586,CLI031,SKU010,2025-10-04,40,2025,8,224.0
PED003587,CLI031,SKU008,2025-10-04,40,2025,2,34.0
PED003588,CLI031,SKU004,2025-10-04,40,2025,2,40.0
PED003589,CLI031,SKU001,2025-10-11,41,2025,6,111.0
PED003590,CLI031,SKU002,2025-10-11,41,2025,8,176.0
PED003591,CLI031,SKU003,2025-10-11,41,2025,6,147.0
PED003592,CLI031,SKU010,2025-10-11,41,2025,6,168.0
PED003593,CLI031,SKU008,2025-10-11,41,2025,2,34.0
PED003594,CLI031,SKU009,2025-10-11,41,2025,2,24.0
PED003595,CLI031,SKU001,2025-10-18,42,2025,6,111.0
PED003596,CLI031,SKU002,2025-10-18,42,2025,5,110.0
PED003597,CLI031,SKU003,2025-10-18,42,2025,9,220.5
PED003598,CLI031,SKU010,2025-10-18,42,2025,9,252.0
PED003599,CLI031,SKU008,2025-10-18,42,2025,2,34.0
PED003600,CLI031,SKU005,2025-10-18,42,2025,2,35.0
PED003601,CLI031,SKU001,2025-10-25,43,2025,6,111.0
PED003602,CLI031,SKU002,2025-10-25,43,2025,7,154.0
PED003603,CLI031,SKU003,2025-10-25,43,2025,7,171.5
PED003604,CLI031,SKU010,2025-10-25,43,2025,5,140.0
PED003605,CLI031,SKU008,2025-10-25,43,2025,2,34.0
PED003606,CLI031,SKU007,2025-10-25,43,2025,2,34.0
PED003607,CLI031,SKU001,2025-11-01,44,2025,5,92.5
PED003608,CLI031,SKU002,2025-11-01,44,2025,6,132.0
PED003609,CLI031,SKU003,2025-11-01,44,2025,6,147.0
PED003610,CLI031,SKU010,2025-11-01,44,2025,6,168.0
PED003611,CLI031,SKU005,2025-11-01,44,2025,2,35.0
PED003612,CLI031,SKU008,2025-11-01,44,2025,2,34.0
PED003613,CLI031,SKU001,2025-11-08,45,2025,7,129.5
PED003614,CLI031,SKU002,2025-11-08,45,2025,9,198.0
PED003615,CLI031,SKU003,2025-11-08,45,2025,6,147.0
PED003616,CLI031,SKU010,2025-11-08,45,2025,7,196.0
PED003617,CLI031,SKU008,2025-11-08,45,2025,2,34.0
PED003618,CLI031,SKU007,2025-11-08,45,2025,2,34.0
PED003619,CLI031,SKU001,2025-11-22,47,2025,10,185.0
PED003620,CLI031,SKU002,2025-11-22,47,2025,9,198.0
PED003621,CLI031,SKU003,2025-11-22,47,2025,7,171.5
PED003622,CLI031,SKU010,2025-11-22,47,2025,9,252.0
PED003623,CLI031,SKU008,2025-11-22,47,2025,1,17.0
PED003624,CLI031,SKU007,2025-11-22,47,2025,1,17.0
PED003625,CLI031,SKU001,2025-11-29,48,2025,6,111.0
PED003626,CLI031,SKU002,2025-11-29,48,2025,7,154.0
PED003627,CLI031,SKU003,2025-11-29,48,2025,7,171.5
PED003628,CLI031,SKU010,2025-11-29,48,2025,8,224.0
PED003629,CLI031,SKU004,2025-11-29,48,2025,2,40.0
PED003630,CLI031,SKU008,2025-11-29,48,2025,2,34.0
PED003631,CLI031,SKU001,2025-12-06,49,2025,7,129.5
PED003632,CLI031,SKU002,2025-12-06,49,2025,5,110.0
PED003633,CLI031,SKU003,2025-12-06,49,2025,5,122.5
PED003634,CLI031,SKU010,2025-12-06,49,2025,8,224.0
PED003635,CLI031,SKU006,2025-12-06,49,2025,2,42.0
PED003636,CLI031,SKU004,2025-12-06,49,2025,2,40.0
PED003637,CLI031,SKU001,2025-12-13,50,2025,6,111.0
PED003638,CLI031,SKU002,2025-12-13,50,2025,5,110.0
PED003639,CLI031,SKU003,2025-12-13,50,2025,7,171.5
PED003640,CLI031,SKU010,2025-12-13,50,2025,6,168.0
PED003641,CLI031,SKU004,2025-12-13,50,2025,1,20.0
PED003642,CLI031,SKU005,2025-12-13,50,2025,2,35.0
PED003643,CLI031,SKU001,2025-12-20,51,2025,6,111.0
PED003644,CLI031,SKU002,2025-12-20,51,2025,8,176.0
PED003645,CLI031,SKU003,2025-12-20,51,2025,6,147.0
PED003646,CLI031,SKU010,2025-12-20,51,2025,6,168.0
